name,date,value,in counts,master version,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",10/31/18,-2.52,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",11/30/18,0.37,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",12/31/18,-2.43,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",1/31/19,0.31,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",2/28/19,2.9,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",3/31/19,-0.07,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",4/30/19,1.78,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",5/31/19,1.75,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",6/30/19,-0.07,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",7/31/19,2.44,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",8/31/19,0.35,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",9/30/19,0.28,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",10/31/19,1.32,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",11/30/19,1.58,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",12/31/19,0.75,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",1/31/20,-0.29,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",2/29/20,-0.65,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",3/31/20,-1.38,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",4/30/20,0.59,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",5/31/20,-0.8,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",6/30/20,-0.22,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",7/31/20,6.13,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",8/31/20,2.09,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",9/30/20,-0.68,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",10/31/20,4.19,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",11/30/20,1.58,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",12/31/20,2.1,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",1/31/21,3.21,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",2/28/21,4.98,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",3/31/21,0.89,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",4/30/21,3.29,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",5/31/21,2.67,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",6/30/21,-0.72,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",7/31/21,3.01,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",8/31/21,3.2,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",9/30/21,-0.79,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",10/31/21,2.38,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",11/30/21,1.6,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",12/31/21,0.05,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",1/31/22,-0.05,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",2/28/22,1,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",3/31/22,2.93,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",4/30/22,0.3,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",5/31/22,1.42,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",6/30/22,-1.6,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",7/31/22,0.76,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",8/31/22,1.31,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",9/30/22,-0.84,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",10/31/22,-0.7,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",11/30/22,2.37,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",12/31/22,0.77,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",1/31/23,2.45,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",2/28/23,-1.07,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",3/31/23,2.41,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",4/30/23,-0.63,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",5/31/23,2.91,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",6/30/23,1.04,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",7/31/23,1.35,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",8/31/23,0.55,valid,.,,,,,,,,,,,,,,,
"AMG Pantheon Fund, LLC",9/30/23,0.78,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,9/30/18,0.6,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,10/31/18,0.1,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,11/30/18,-0.1,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,12/31/18,-2.13,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,1/31/19,1.25,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,2/28/19,1.03,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,3/31/19,0.61,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,4/30/19,1.14,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,5/31/19,0.61,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,6/30/19,0.17,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,7/31/19,0.31,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,8/31/19,-0.82,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,9/30/19,-0.52,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,10/31/19,-1.39,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,11/30/19,0.76,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,12/31/19,2.26,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,1/31/20,0.97,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,2/29/20,-0.96,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,3/31/20,-14.83,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,4/30/20,-1.55,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,5/31/20,5.24,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,6/30/20,5.05,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,7/31/20,1.45,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,8/31/20,1.13,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,9/30/20,1.28,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,10/31/20,0.79,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,11/30/20,3.24,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,12/31/20,1.92,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,1/31/21,1.75,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,2/28/21,1.37,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,3/31/21,0.61,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,4/30/21,1.11,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,5/31/21,1.13,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,6/30/21,0.95,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,7/31/21,0.56,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,8/31/21,0.67,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,9/30/21,0.88,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,10/31/21,0.49,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,11/30/21,0.45,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,12/31/21,0.78,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,1/31/22,0.47,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,2/28/22,-0.49,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,3/31/22,0.32,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,4/30/22,0.26,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,5/31/22,-2.9,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,6/30/22,-1.93,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,7/31/22,1.26,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,8/31/22,1.87,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,9/30/22,-2.04,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,10/31/22,0,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,11/30/22,1.71,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,12/31/22,0.68,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,1/31/23,3.02,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,2/28/23,0.72,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,3/31/23,-0.28,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,4/30/23,1.39,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,5/31/23,0.27,valid,.,,,,,,,,,,,,,,,
Carlyle Tactical Private Credit Fund,6/30/23,1.35,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,12/31/20,2.2,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,1/31/21,0,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,2/28/21,0.27,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,3/31/21,2.25,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,4/30/21,1.28,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,5/31/21,1.71,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,6/30/21,4.92,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,7/31/21,0.17,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,8/31/21,2.73,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,9/30/21,0.14,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,10/31/21,5.18,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,11/30/21,0.09,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,12/31/21,2.19,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,1/31/22,-1.56,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,2/28/22,0.44,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,3/31/22,1.67,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,4/30/22,-1.3,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,5/31/22,2.34,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,6/30/22,-0.68218875,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,7/31/22,4.798145,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,8/31/22,1.6592487,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,9/30/22,-0.7441282,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,10/31/22,4,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,11/30/22,3.56,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,12/31/22,1.2,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,1/31/23,2.53,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,2/28/23,0.12,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,3/31/23,1.25,valid,.,,,,,,,,,,,,,,,
Hamilton Lane Private Assets Fund,4/30/23,-1.49,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",5/31/18,0.37,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",6/30/18,0.97,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",7/31/18,0.19,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",8/31/18,0.33,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",9/30/18,0.63,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",10/31/18,-0.08,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",11/30/18,0.69,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",12/31/18,0.24,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",1/31/19,1.31,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",2/28/19,0.64,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",3/31/19,1.09,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",4/30/19,0.21,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",5/31/19,1.21,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",6/30/19,0.89,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",7/31/19,0.28,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",8/31/19,1.26,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",9/30/19,0.58,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",10/31/19,0.91,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",11/30/19,0.67,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",12/31/19,1.1,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",1/31/20,0.51,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",2/29/20,-0.13,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",3/31/20,-0.66,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",4/30/20,-1.66,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",5/31/20,0.03,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",6/30/20,0.65,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",7/31/20,0.97,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",8/31/20,0.61,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",9/30/20,0.26,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",10/31/20,0.4,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",11/30/20,1.31,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",12/31/20,1.29,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",1/31/21,1.53,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",2/28/21,1.21,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",3/31/21,1.21,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",4/30/21,1.93,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",5/31/21,1.79,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",6/30/21,1.92,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",7/31/21,2.22,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",8/31/21,2.34,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",9/30/21,3.22,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",10/31/21,2.49,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",11/30/21,1.18,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",12/31/21,3.52,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",1/31/22,1.33,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",2/28/22,1.2,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",3/31/22,2.02,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",4/30/22,1.78,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",5/31/22,0.94,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",6/30/22,0.25,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",7/31/22,1.14,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",8/31/22,0.08,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",9/30/22,-0.26,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",10/31/22,0.09,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",11/30/22,0.44,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",12/31/22,-1.34,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",1/31/23,0.53,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",2/28/23,-0.71,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",3/31/23,-1.32,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",4/30/23,0.28,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",5/31/23,-0.25,valid,.,,,,,,,,,,,,,,,
"Nuveen Global Cities REIT, Inc.",6/30/23,0.29,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,10/31/20,-0.08,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,11/30/20,1.79,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,12/31/20,2.09,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,1/31/21,2.19,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,2/28/21,0.92,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,3/31/21,-0.08,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,4/30/21,1.22,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,5/31/21,0.63,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,6/30/21,0.55,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,7/31/21,0.15,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,8/31/21,0.83,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,9/30/21,0.43,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,10/31/21,0.77,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,11/30/21,-0.16,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,12/31/21,0.68,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,1/31/22,1.05,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,2/28/22,-1.29,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,3/31/22,-0.59,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,4/30/22,0.39,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,5/31/22,-7.23,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,6/30/22,-4.99,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,7/31/22,2.22,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,8/31/22,3.5,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,9/30/22,-7.44,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,10/31/22,1.3,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,11/30/22,2.05,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,12/31/22,-0.52,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,1/31/23,5.62,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,2/28/23,1.47,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,3/31/23,-2.28,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,4/30/23,1.59,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,5/31/23,-1.02,valid,.,,,,,,,,,,,,,,,
Steele Creek Capital Corporation,6/30/23,3.88,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,8/31/15,-0.04,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,9/30/15,-0.04,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,10/31/15,-0.16,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,11/30/15,-0.16,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,12/31/15,4.78,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,1/31/16,-2.03,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,2/29/16,-0.7,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,3/31/16,4.69,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,4/30/16,-0.98,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,5/31/16,0.61,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,6/30/16,2.91,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,7/31/16,0.33,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,8/31/16,0.7,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,9/30/16,2.91,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,10/31/16,0.21,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,11/30/16,0.25,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,12/31/16,2.6,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,1/31/17,0.11,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,2/28/17,0.82,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,3/31/17,0.5,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,4/30/17,0.88,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,5/31/17,0.59,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,6/30/17,2.74,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,7/31/17,-0.14,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,8/31/17,-0.14,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,9/30/17,1.44,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,10/31/17,0,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,11/30/17,-0.58,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,12/31/17,2.82,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,1/31/18,-0.31,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,2/28/18,-0.68,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,3/31/18,0.48,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,4/30/18,0.48,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,5/31/18,0.61,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,6/30/18,2.83,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,7/31/18,0.1,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,8/31/18,0.27,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,9/30/18,2.35,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,10/31/18,-2.62,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,11/30/18,0.03,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,12/31/18,-1,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,1/31/19,2.41,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,2/28/19,0.83,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,3/31/19,1.54,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,4/30/19,0.2,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,5/31/19,-1.35,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,6/30/19,2.68,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,7/31/19,0.34,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,8/31/19,-0.24,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,9/30/19,0.03,valid,.,,,,,,,,,,,,,,,
iCapital KKR Private Markets Fund,10/31/19,0.3,valid,.,,,,,,,,,,,,,,,
